gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,-0.44031528592635544,0,0,-1.2821194970342338,1,2,2,1,1,1,1,1,1,0,1,3,-1.327459078144984,-0.9972334228608637,0
0,2.2710998958306754,1,0,-0.7926554591473648,1,0,1,0,0,0,0,0,0,0,1,2,0.174863784731704,-0.6050577832030962,1
1,-0.44031528592635544,1,0,-0.2216140816126844,1,2,0,2,0,0,2,2,2,1,0,3,0.530896002512004,-0.03879442057529537,0
0,2.2710998958306754,1,1,0.3086386260980903,1,2,1,0,0,0,0,2,2,0,1,1,0.986750337426968,0.5927765759063641,1
0,-0.44031528592635544,1,1,-1.1597534875625164,1,2,0,0,2,0,2,0,0,0,1,3,-0.21277877014124,-0.9093429809370007,0
1,2.2710998958306754,0,0,-1.2005421573864221,1,2,1,0,2,0,0,0,0,0,1,2,0.5475330220344479,-0.9054509098285385,1
1,-0.44031528592635544,0,0,-0.5887121100278361,1,0,0,2,0,0,0,0,0,0,0,2,-0.5155725254497198,-0.6235066400392536,1
0,-0.44031528592635544,1,0,-1.2413308272103278,1,0,1,2,0,0,2,0,0,0,1,2,0.5076041751805828,-0.9226683769354647,0
0,-0.44031528592635544,0,1,-1.2413308272103278,1,2,1,0,0,0,0,2,2,0,1,0,0.9751044237612574,-0.9229982134700802,1
0,-0.44031528592635544,0,0,-1.0373874780907992,1,0,1,0,0,0,0,0,2,0,1,2,0.4793212419924278,-0.7781559965692831,1
0,2.2710998958306754,1,0,1.613876060463074,1,2,1,2,2,2,2,2,2,2,1,0,1.6555585222292146,2.656893609529837,0
1,-0.44031528592635544,0,0,0.18627261662637304,0,1,0,2,2,0,2,0,0,2,1,3,-0.8100477709969776,-0.3965571151215178,0
1,-0.44031528592635544,0,0,-1.2821194970342338,0,1,0,0,0,0,0,0,0,0,1,3,-1.3457597996196722,-0.9974753029862484,1
0,-0.44031528592635544,0,0,-1.1597534875625164,0,1,0,0,0,0,0,0,0,0,1,2,-1.3457597996196722,-0.9701428488177816,1
1,-0.44031528592635544,0,1,1.2467780320479223,0,1,0,2,2,0,2,0,0,1,1,0,-0.808384069044733,0.13034575437550625,0
1,-0.44031528592635544,1,0,0.1454839468024673,1,0,1,2,0,0,0,2,2,0,1,2,0.9551400003343244,0.47210038244172575,0
1,-0.44031528592635544,0,1,-0.7110781194995532,1,0,0,0,0,2,2,0,0,1,0,1,-0.32258309898936993,-0.6280144060123314,0
0,-0.44031528592635544,0,0,-0.5887121100278361,1,0,1,0,0,0,0,0,0,0,1,2,0.16321787106599295,-0.47096823733076276,0
1,-0.44031528592635544,0,0,1.2059893622240165,1,0,2,1,1,1,1,1,1,2,1,1,-1.492165571417179,-0.47976387825384137,0
0,-0.44031528592635544,0,0,0.0639066071546558,1,2,0,2,2,0,2,0,0,1,1,3,-0.01646193977640131,-0.08963322511068969,1
0,-0.44031528592635544,0,0,1.124412022576205,1,0,1,0,2,2,0,2,2,2,1,2,1.1564479365558964,1.6045391512880967,0
1,-0.44031528592635544,0,1,-1.2005421573864221,1,2,1,0,0,2,0,0,2,0,0,2,0.8969104320057706,-0.8951819990508442,1
0,2.2710998958306754,0,0,0.3086386260980903,1,0,1,2,2,0,0,0,0,0,1,1,0.4759938380879392,0.41396119594017605,1
0,-0.44031528592635544,1,1,0.6349479846893362,1,0,0,2,2,2,0,0,2,2,1,1,0.17320008277945922,0.4159622042501765,0
1,-0.44031528592635544,0,1,1.5730873906391682,1,2,1,2,0,2,0,2,2,2,0,0,1.391029911822356,2.238353036205141,0
1,-0.44031528592635544,0,1,-1.2005421573864221,1,0,0,0,0,0,0,2,0,0,1,1,-0.33922011851181383,-0.9337069062939285,1
0,-0.44031528592635544,1,0,-0.2216140816126844,1,0,1,0,2,0,0,0,0,0,1,2,0.3728443170487865,-0.08758823859607387,0
1,-0.44031528592635544,0,0,0.5533706450415247,1,0,0,0,0,0,0,0,0,0,1,1,-0.6553234894382487,-0.1000120813999224,0
1,-0.44031528592635544,0,0,-1.1189648177386107,1,2,1,0,2,2,0,2,2,0,0,3,1.3045174103056472,-0.769910083203897,1
0,-0.44031528592635544,1,0,1.3283553716957337,1,0,0,2,0,2,0,0,0,0,1,3,-0.32424680094161445,0.6071574488155977,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,2,1,0,0,0,0,0,2,0,1,3,0.6839565821184885,-0.9706485981708587,1
1,-0.44031528592635544,0,0,-0.3439800910844016,1,0,1,0,2,2,2,0,0,0,1,2,0.7005936016409324,-0.08154123546145733,0
1,-0.44031528592635544,0,0,-0.6295007798517418,1,0,2,1,1,1,1,1,1,2,0,1,-1.5121299948441116,-0.845926409881604,0
0,-0.44031528592635544,1,1,1.613876060463074,1,2,0,2,0,2,2,2,2,2,0,1,0.6590010528348226,1.5838034278119386,0
0,2.2710998958306754,0,0,1.613876060463074,1,2,1,0,2,2,2,2,2,2,1,0,1.4376135664851988,2.4106596418882513,0
0,-0.44031528592635544,0,0,-0.05845940231706142,1,2,1,0,0,2,0,0,2,0,1,2,0.8320260558682396,0.22619625133475552,1
0,2.2710998958306754,0,0,-1.2821194970342338,1,0,1,0,0,0,0,2,2,0,1,2,0.8786097105310824,-0.968075873200858,1
0,-0.44031528592635544,1,1,1.002046013104488,1,2,0,2,2,0,2,0,0,0,0,0,0.010157291459508899,0.6136222448940605,0
0,-0.44031528592635544,1,1,-0.26240275143659014,1,2,0,0,2,0,2,0,0,0,1,2,-0.16120400962166387,-0.2974742201230372,1
0,-0.44031528592635544,1,1,1.613876060463074,1,2,1,2,2,2,2,2,2,2,1,0,1.687168859321858,2.606956358189058,0
0,-0.44031528592635544,0,0,-0.46634610055611886,1,0,1,0,2,2,0,0,2,0,1,2,0.8370171617249725,-0.18895800023455483,0
1,2.2710998958306754,1,0,1.613876060463074,1,2,0,2,2,2,0,2,2,2,0,1,0.6506825430736006,1.5864201309865549,0
0,-0.44031528592635544,0,0,1.002046013104488,1,0,0,2,2,2,2,2,0,2,1,1,0.3129510467679884,0.8240579539787164,0
0,-0.44031528592635544,1,0,1.5730873906391682,1,2,2,1,1,1,1,1,1,2,1,0,-1.3391049918106948,-0.2561347077845677,0
1,2.2710998958306754,0,0,1.613876060463074,1,2,2,1,1,1,1,1,1,2,0,0,-1.314149462527029,-0.2125083288060979,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,3,-1.4788559557992238,-0.9992344311708641,0
0,-0.44031528592635544,0,0,0.1454839468024673,1,0,1,0,0,2,2,0,2,0,1,2,0.7538320641127528,0.3454651422517014,1
0,-0.44031528592635544,0,0,-1.0373874780907992,1,2,1,0,0,0,0,0,0,0,1,2,0.3478887877651206,-0.759905041653895,0
1,-0.44031528592635544,0,0,0.5941593148654305,1,2,1,0,2,2,0,2,2,1,1,2,1.2712433712607594,1.1419983842457002,0
1,-0.44031528592635544,0,0,-1.1597534875625164,1,0,2,1,1,1,1,1,1,0,0,3,-1.5137936967963561,-0.9671523309039348,0
1,-0.44031528592635544,1,0,-0.30319142126049586,0,1,0,0,0,2,0,2,0,1,1,1,-0.8915691666569527,-0.5814634764269377,0
1,-0.44031528592635544,0,0,-0.6702894496756475,1,0,1,2,0,0,0,2,2,0,1,2,0.9767681257135017,-0.35592125405689456,1
1,-0.44031528592635544,0,0,0.10469527697856156,1,0,2,1,1,1,1,1,1,2,0,3,-1.5187848026530892,-0.7100997249269624,0
0,-0.44031528592635544,1,1,0.5533706450415247,1,0,2,1,1,1,1,1,1,2,1,3,-1.4954929753216677,-0.600506039025403,0
0,-0.44031528592635544,1,0,1.124412022576205,1,2,1,0,2,2,0,2,2,0,1,2,1.3727291903476677,1.8113246693896747,0
1,-0.44031528592635544,1,0,1.5322987208152625,1,2,1,2,2,0,2,0,0,2,1,1,0.7688053816829524,1.624505256183485,0
0,-0.44031528592635544,1,0,0.9612573432805821,1,2,1,0,2,0,0,2,2,1,1,2,1.1098642818930533,1.4142454599172911,1
0,-0.44031528592635544,0,0,-1.1189648177386107,1,0,2,1,1,1,1,1,1,0,1,1,-1.5054751870351342,-0.9677460366662426,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,2,1,1,1,1,1,1,0,1,3,-1.5054751870351342,-0.9781688711600908,0
1,-0.44031528592635544,0,0,-1.1597534875625164,1,0,1,0,0,2,0,0,2,0,0,2,0.703921005545421,-0.872731125594686,0
0,-0.44031528592635544,1,0,-0.7518667893234591,1,0,1,2,2,0,2,2,2,1,0,3,1.36607438253869,-0.4150059719576751,1
1,-0.44031528592635544,0,0,0.7165253243371477,1,2,0,0,0,2,2,0,2,2,0,0,0.1532356593525267,0.4950350161486531,0
1,-0.44031528592635544,0,0,-0.30319142126049586,1,0,2,1,1,1,1,1,1,0,0,3,-1.4738648499424907,-0.7700859960223586,0
1,-0.44031528592635544,0,0,-0.6702894496756475,1,0,2,1,1,1,1,1,1,0,0,3,-1.4938292733694234,-0.8869800638900732,0
1,2.2710998958306754,1,0,-0.5071347703800245,1,0,1,0,2,0,0,0,0,0,1,2,0.2913229213888116,-0.3646069494684347,1
1,2.2710998958306754,0,0,0.7573139941610534,1,0,1,0,0,2,0,2,2,1,1,0,0.9684496159522797,1.1492327989049325,0
1,2.2710998958306754,0,0,-1.2821194970342338,1,2,1,0,0,0,0,2,2,0,1,2,0.9684496159522797,-0.9668884616762424,1
1,-0.44031528592635544,0,1,-0.2216140816126844,1,0,2,1,1,1,1,1,1,2,0,3,-1.4738648499424907,-0.7523407904600475,0
0,-0.44031528592635544,0,0,-0.8334441289712705,0,1,0,2,0,2,2,0,2,2,0,3,-0.5005992078795201,-0.765424306333127,0
1,2.2710998958306754,0,0,-0.5071347703800245,1,2,1,0,0,2,0,2,2,0,1,2,1.1198464936065196,-0.1977976193622489,1
0,2.2710998958306754,0,0,-0.1400367419648729,1,2,0,2,2,0,0,0,0,0,1,0,-0.2111150681889957,-0.25226462577841313,0
1,-0.44031528592635544,0,0,0.023117937330750068,1,2,1,2,0,0,0,0,0,1,0,0,0.505940473228338,0.1366566267378153,0
0,-0.44031528592635544,0,0,0.18627261662637304,0,1,0,0,0,2,0,0,2,0,1,1,-0.8216936846626881,-0.3578562950599719,0
1,-0.44031528592635544,0,0,-0.5071347703800245,0,1,0,2,2,2,2,2,0,0,1,1,-0.3292379067983476,-0.4956400101199983,0
0,-0.44031528592635544,0,0,0.349427295921996,1,0,2,1,1,1,1,1,1,2,0,3,-1.4938292733694234,-0.6518725820161821,0
0,-0.44031528592635544,0,0,-0.7926554591473648,1,2,1,2,0,0,0,2,2,0,1,2,1.1797397638873177,-0.41063014059844355,1
1,-0.44031528592635544,0,0,-1.1189648177386107,1,0,0,0,0,2,0,2,2,0,1,2,0.17153638082721492,-0.8558874732269903,1
1,-0.44031528592635544,1,1,0.18627261662637304,1,0,2,1,1,1,1,1,1,2,0,0,-1.500484081178401,-0.6889022303023431,0
0,-0.44031528592635544,0,0,1.1652006924001108,0,1,0,2,2,2,2,0,0,1,0,1,-0.7052345480055805,0.17766630254166932,0
0,-0.44031528592635544,1,0,0.4310046355698075,1,2,1,0,2,0,0,0,0,0,0,2,0.5175863868940491,0.4865472226578823,0
0,-0.44031528592635544,1,1,-0.6295007798517418,1,0,1,0,0,2,2,2,2,1,0,0,1.1215101955587639,-0.2584215744245682,1
1,-0.44031528592635544,1,1,-0.4255574307322131,1,0,0,2,0,2,2,2,0,1,1,0,0.08668758126275093,-0.32918250565073565,1
1,-0.44031528592635544,1,1,0.7165253243371477,1,2,1,2,2,2,0,2,2,1,1,2,1.4426046723419321,1.3804042314657459,0
1,-0.44031528592635544,0,1,-0.7518667893234591,1,0,0,2,2,2,2,0,2,2,0,0,0.3728443170487865,-0.5443458717315461,0
0,-0.44031528592635544,0,0,-0.9558101384429878,0,1,0,0,2,0,0,0,2,0,0,2,-0.8033929631879999,-0.8501703066269892,0
1,-0.44031528592635544,1,1,0.8796800036327707,0,1,0,0,0,2,2,0,2,2,0,1,-0.6287042582023386,0.05782569496472327,0
1,-0.44031528592635544,1,1,1.5730873906391682,1,2,0,2,2,2,2,2,2,2,0,0,0.7305402367813312,1.7464788066842778,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0,0,2,-0.6436775757725381,-0.9711103693193202,0
1,2.2710998958306754,0,0,0.3902159657459017,1,2,1,0,2,0,0,0,0,0,1,0,0.4809849439446721,0.46244716652864687,0
0,-0.44031528592635544,1,1,0.3902159657459017,1,0,2,1,1,1,1,1,1,1,1,2,-1.5254396104620669,-0.6731800221523401,0
0,-0.44031528592635544,1,1,-0.38476876090830736,1,2,2,1,1,1,1,1,1,2,1,1,-1.3074946547180513,-0.7818501657569762,0
0,-0.44031528592635544,1,1,-0.38476876090830736,1,2,1,0,0,0,0,2,0,0,1,2,0.627390715742179,-0.19465317773224827,0
1,2.2710998958306754,1,0,0.6757366545132419,1,2,1,0,2,0,0,0,2,0,0,1,0.8370171617249725,0.9915709353587483,1
0,2.2710998958306754,0,0,-0.5887121100278361,1,0,2,1,1,1,1,1,1,1,0,0,-1.4821833597037126,-0.8456845297562192,0
1,-0.44031528592635544,0,0,0.18627261662637304,1,0,2,1,1,1,1,1,1,1,0,1,-1.4888381675126903,-0.662669231249261,0
1,-0.44031528592635544,0,1,-1.2005421573864221,1,2,2,1,1,1,1,1,1,2,1,3,-1.280875423482141,-0.9549044009185479,0
1,-0.44031528592635544,0,0,1.613876060463074,1,0,2,1,1,1,1,1,1,2,0,0,-1.4988203792261565,-0.3775365416253603,0
0,-0.44031528592635544,0,1,-0.6702894496756475,1,0,2,1,1,1,1,1,1,1,1,0,-1.517121100700845,-0.8497525136831431,0
1,-0.44031528592635544,0,0,0.023117937330750068,1,0,1,2,0,0,2,2,0,2,1,2,0.800415718775596,0.32327813802323563,0
0,-0.44031528592635544,1,1,1.5322987208152625,1,2,1,2,2,2,0,2,2,1,1,1,1.4392772684374435,2.479485532111341,0
1,-0.44031528592635544,0,0,1.4915100509913568,1,2,1,0,2,0,2,2,2,1,1,0,1.32448183373258,2.16715232293282,1
1,-0.44031528592635544,0,0,-0.7926554591473648,1,0,2,1,1,1,1,1,1,2,0,3,-1.5021477831306453,-0.8913558952493049,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,0,2,-0.6353590660113162,-0.9880859563008618,1
1,-0.44031528592635544,1,1,1.124412022576205,1,2,1,0,2,0,2,2,2,0,1,0,1.2928714966399366,1.617248852421945,0
1,-0.44031528592635544,1,1,0.1454839468024673,1,0,2,1,1,1,1,1,1,2,0,1,-1.5121299948441116,-0.6764124201915714,0
1,2.2710998958306754,1,0,1.4915100509913568,1,2,1,0,2,2,2,2,2,2,1,2,1.4991705387182415,2.349178111835932,0
0,-0.44031528592635544,0,0,-1.078176147914705,0,1,0,0,0,0,0,2,2,0,0,1,-0.6619782972472263,-0.8768650768285329,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,0,3,-0.6187220464888722,-0.9878660652777849,1
0,-0.44031528592635544,0,0,0.349427295921996,1,2,1,0,2,2,0,2,2,0,1,2,1.3777202962044006,0.9459215589679703,1
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,0,0,0,0,0,0,0,0,1,3,-0.6536597874860044,-0.9755961461900904,0
0,-0.44031528592635544,1,0,-1.1597534875625164,1,0,2,1,1,1,1,1,1,1,0,0,-1.4771922538469795,-0.9734632032662436,0
1,-0.44031528592635544,1,1,1.613876060463074,1,2,1,2,2,0,2,0,2,2,1,1,1.0932272623706094,2.0665521798751083,0
0,-0.44031528592635544,1,0,0.3902159657459017,1,2,2,1,1,1,1,1,1,2,0,2,-1.319140568383762,-0.5208615104669262,0
0,2.2710998958306754,1,0,0.2270612864502788,1,2,1,0,0,0,0,0,0,0,1,0,0.33457917214716576,0.25388053114014536,1
0,-0.44031528592635544,0,0,-0.915021468619082,1,0,0,0,0,2,2,0,0,0,0,2,-0.3541934360820135,-0.7518350411069704,0
1,-0.44031528592635544,1,1,0.8388913338088649,1,0,1,0,2,0,2,2,0,0,1,2,0.9202022593371922,1.093688326475691,0
1,-0.44031528592635544,1,1,-0.017670732493155674,1,2,1,2,0,0,0,2,2,0,1,1,1.1531205326514073,0.40111956019248135,1
1,-0.44031528592635544,0,0,-0.9558101384429878,0,1,0,2,0,2,2,0,2,1,0,3,-0.4689888707868768,-0.8043450174177498,0
1,2.2710998958306754,0,0,-0.1400367419648729,1,0,1,0,2,2,0,2,2,0,1,0,1.2163412068366946,0.2885133672747674,0
0,-0.44031528592635544,1,1,-0.5479234402039304,1,0,0,0,0,2,0,0,0,0,1,0,-0.5089177176407421,-0.5847618417730922,0
1,-0.44031528592635544,0,1,-0.05845940231706142,0,1,0,0,0,0,0,0,0,0,0,1,-1.327459078144984,-0.66115198319003,0
1,-0.44031528592635544,0,0,-0.6295007798517418,1,0,0,2,2,0,0,0,0,0,1,1,-0.3126008872759036,-0.5974055756000177,0
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,3,-1.4805196577514683,-0.9992564202731717,1
0,-0.44031528592635544,1,0,0.9204686734566764,1,2,1,0,0,2,0,0,0,0,1,2,0.4277464814728517,0.952386355046433,1
0,-0.44031528592635544,0,0,-0.8334441289712705,1,0,0,0,0,0,0,0,0,0,1,0,-0.6619782972472263,-0.7776282581138986,0
0,-0.44031528592635544,1,1,0.7981026639849592,1,0,2,1,1,1,1,1,1,1,1,2,-1.4805196577514683,-0.5285796853769277,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,1,3,-1.4938292733694234,-0.9902408883270162,0
1,-0.44031528592635544,1,0,-1.2005421573864221,1,0,1,0,0,0,0,0,0,0,1,2,0.1798548905884369,-0.9163794936754636,1
0,-0.44031528592635544,0,0,-0.30319142126049586,0,1,0,0,0,2,2,2,2,1,0,2,-0.3558571380342578,-0.38235215503074577,0
0,-0.44031528592635544,0,0,-0.7518667893234591,1,2,0,0,2,0,0,0,0,1,1,3,-0.3541934360820135,-0.6681884959284928,0
1,-0.44031528592635544,0,0,-1.2005421573864221,1,0,1,0,0,0,0,2,0,0,1,2,0.4527020107565176,-0.901778729743153,1
1,2.2710998958306754,1,0,-0.8334441289712705,1,2,1,0,2,0,0,2,2,0,1,2,1.2130138029322055,-0.47233156167384,1
1,-0.44031528592635544,0,0,0.9612573432805821,1,2,2,1,1,1,1,1,1,1,0,2,-1.3307864820494728,-0.4215587244453687,1
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,2,1,1,1,1,1,1,0,0,2,-1.508802590939623,-0.9813792800970144,0
1,-0.44031528592635544,0,0,-0.7926554591473648,1,0,1,2,0,0,0,0,0,0,1,1,0.2946503252933002,-0.5875104795615543,0
1,-0.44031528592635544,0,0,1.3283553716957337,1,2,1,0,2,2,0,2,2,2,0,1,1.337791449350535,1.908340588771232,0
1,-0.44031528592635544,1,1,1.2467780320479223,1,0,2,1,1,1,1,1,1,2,0,3,-1.508802590939623,-0.46043545732537616,0
1,-0.44031528592635544,0,1,1.5322987208152625,1,2,0,2,2,0,2,0,0,1,0,0,0.0018387816982869288,0.9934400090549025,0
0,-0.44031528592635544,1,0,0.6349479846893362,1,2,1,0,2,0,2,2,2,0,1,1,1.337791449350535,1.2274260467111013,0
0,2.2710998958306754,1,0,1.613876060463074,1,2,1,2,2,2,2,2,2,2,1,1,1.6921599651785912,2.7051596890952307,0
1,-0.44031528592635544,0,0,-0.9965988082668935,1,0,0,0,0,0,0,0,2,0,1,1,-0.3375564165595695,-0.8155814486969827,0
1,-0.44031528592635544,0,0,-1.2821194970342338,0,1,0,0,0,0,0,0,0,0,0,0,-1.3341138859539616,-0.9973213792700943,1
1,-0.44031528592635544,0,0,-1.2005421573864221,1,2,1,0,0,2,0,2,2,0,1,2,1.1997041873142507,-0.8631218878862226,1
0,-0.44031528592635544,0,0,-1.2005421573864221,1,0,2,1,1,1,1,1,1,0,0,2,-1.4871744655604457,-0.9792243480708603,0
0,-0.44031528592635544,1,1,1.613876060463074,1,0,0,2,2,2,2,2,2,2,1,0,0.6257270137899347,1.6730791831811864,0
0,-0.44031528592635544,0,0,-0.8334441289712705,1,0,0,0,2,0,2,0,0,0,1,2,-0.3525297341297692,-0.7203906248069645,0
1,-0.44031528592635544,0,0,-0.26240275143659014,1,0,1,0,2,2,0,2,0,0,0,2,0.8286986519637506,0.018795038368561945,1
0,-0.44031528592635544,0,0,-1.2821194970342338,0,1,0,0,0,0,0,0,0,0,0,3,-1.3474235015719167,-0.997497292088556,0
0,-0.44031528592635544,1,1,1.613876060463074,1,0,1,2,2,2,2,2,2,2,1,0,1.4559142879598874,2.389682038286709,0
1,-0.44031528592635544,1,0,0.6349479846893362,1,2,1,2,2,2,0,2,0,2,1,0,1.0649443291824547,0.9591150203525882,0
1,-0.44031528592635544,1,0,1.3283553716957337,1,2,1,0,2,0,0,0,2,0,1,2,0.8569815851519056,1.6001193417242496,0
1,-0.44031528592635544,1,0,-0.6702894496756475,1,0,1,2,2,0,0,0,0,0,0,0,0.5275685986075154,-0.42714395643152364,0
1,-0.44031528592635544,0,0,-0.8742327987951762,1,0,1,0,0,0,2,0,0,0,1,2,0.29797772919778875,-0.6008798537646338,1
0,-0.44031528592635544,1,1,0.10469527697856156,1,0,2,1,1,1,1,1,1,2,0,1,-1.5038114850828896,-0.687011167503881,0
0,-0.44031528592635544,1,0,1.002046013104488,1,0,0,2,2,0,2,2,0,2,1,1,0.1815185925406812,0.8057190426540971,0
0,-0.44031528592635544,1,1,1.613876060463074,1,0,2,1,1,1,1,1,1,2,1,3,-1.4705374460380018,-0.3563390470007408,0
1,-0.44031528592635544,1,1,0.3086386260980903,1,0,2,1,1,1,1,1,1,2,0,3,-1.5071388889873785,-0.6524662877784898,0
1,-0.44031528592635544,0,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,0,3,-1.492165571417179,-0.9934073190593246,0
1,-0.44031528592635544,0,0,-0.09924807214096716,1,2,0,2,0,0,0,0,2,0,1,3,-0.013134535871912711,-0.17772156895532193,0
1,-0.44031528592635544,0,0,-0.26240275143659014,1,0,1,0,2,0,0,2,0,0,1,2,0.6939387938319548,-0.0642358119453002,0
0,2.2710998958306754,0,0,-0.8742327987951762,1,2,1,0,0,0,0,0,2,0,1,1,0.6623284567393112,-0.6094116254600201,1
0,-0.44031528592635544,1,0,0.349427295921996,1,0,1,0,2,2,2,0,0,1,1,0,0.7089121114021544,0.46022626719556964,0
1,-0.44031528592635544,1,1,0.7981026639849592,1,0,0,2,2,2,0,2,2,2,0,2,0.4759938380879392,0.758068657953319,0
1,-0.44031528592635544,0,0,-1.1189648177386107,1,0,2,1,1,1,1,1,1,0,0,3,-1.4588915323722913,-0.958158788060087,1
0,-0.44031528592635544,1,1,-1.0373874780907992,1,0,0,2,2,2,2,2,0,0,1,2,0.35953470143083166,-0.7645667313431268,0
0,-0.44031528592635544,0,0,-0.8334441289712705,1,0,1,0,0,2,0,2,2,1,0,3,1.0183606745196117,-0.5178050252461563,1
0,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,2,0,0,0,0,1,3,-0.48063478445258734,-0.9860409697862462,1
1,-0.44031528592635544,1,1,-0.5071347703800245,1,0,1,0,0,0,0,0,0,0,1,2,0.18484599644517027,-0.3613305732245879,1
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,0,0,0,0,0,0,0,0,1,3,-0.685270124578648,-0.9887456293700927,0
1,-0.44031528592635544,1,0,-0.09924807214096716,1,2,0,0,0,0,0,0,0,0,0,2,-0.4989355059272758,-0.3740842525630519,0
1,-0.44031528592635544,1,1,1.450721381167451,1,2,1,2,2,2,0,2,2,2,1,2,1.5074890484794634,2.275844455639764,0
1,-0.44031528592635544,0,0,-0.1400367419648729,1,0,1,0,2,0,2,2,0,0,0,3,0.8237075461070177,0.14560619137704775,0
0,-0.44031528592635544,0,0,-1.2413308272103278,1,0,1,0,0,0,0,0,0,0,1,2,0.15989046716150437,-0.9487694413747007,0
1,-0.44031528592635544,0,0,-1.1189648177386107,1,0,1,0,2,0,0,0,0,0,1,2,0.32459696043369946,-0.8395055920077564,0
0,-0.44031528592635544,0,0,-0.8334441289712705,1,0,2,1,1,1,1,1,1,0,0,3,-1.4838470616559571,-0.8997337432285373,0
0,2.2710998958306754,1,1,1.124412022576205,1,0,0,2,2,2,2,0,2,1,1,1,0.33125176824267666,0.9515947473633563,0
1,-0.44031528592635544,1,1,-0.6295007798517418,1,0,2,1,1,1,1,1,1,1,0,0,-1.4971566772739122,-0.8632098442954533,0
1,-0.44031528592635544,1,1,1.2059893622240165,1,2,1,0,0,2,0,2,0,2,1,1,0.8054068246323289,1.3717185360542057,0
1,-0.44031528592635544,1,1,1.4099327113435454,1,0,1,0,2,2,2,2,2,2,0,0,1.2729070732130041,2.0242891252397155,0
1,-0.44031528592635544,1,1,-0.7926554591473648,1,0,0,0,0,0,0,2,2,1,1,2,-0.0048160261106907415,-0.622385195821561,0
1,-0.44031528592635544,1,0,-0.3439800910844016,1,2,1,0,0,2,0,2,2,0,1,2,1.2030315912187393,0.04364272397625901,1
0,-0.44031528592635544,1,1,-0.7518667893234591,1,2,1,0,0,0,0,2,0,0,1,2,0.6623284567393112,-0.478774368649995,0
1,-0.44031528592635544,1,0,0.3086386260980903,1,2,1,0,2,2,0,2,2,1,1,0,1.3677380844909344,0.8294672731464094,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,0,0,0,1,3,0.18983710230190318,-0.9771793615562445,0
0,2.2710998958306754,0,0,-1.2821194970342338,1,0,1,0,0,2,0,0,0,0,1,0,0.3462250858128763,-0.9751123859393209,1
0,-0.44031528592635544,1,0,-1.2413308272103278,1,0,2,1,1,1,1,1,1,0,0,0,-1.4905018694649346,-0.9892513787231698,0
0,-0.44031528592635544,0,0,-0.30319142126049586,1,0,0,0,2,0,2,0,2,0,1,0,0.03012171488644144,-0.2695480601922626,0
0,-0.44031528592635544,1,0,-0.017670732493155674,1,0,2,1,1,1,1,1,1,0,0,0,-1.5137936967963561,-0.7262617151231193,0
1,-0.44031528592635544,0,0,-0.017670732493155674,1,0,2,1,1,1,1,1,1,1,0,1,-1.4821833597037126,-0.6970821763608062,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,1,0,0,0,0,2,0,0,1,2,0.5009493673716051,-0.9730673994247052,1
0,2.2710998958306754,1,0,-0.5887121100278361,1,2,1,0,0,0,2,2,2,0,0,0,1.159775340460385,-0.20067819176455712,1
0,-0.44031528592635544,0,0,-1.2005421573864221,0,1,0,0,0,0,0,0,0,0,0,2,-1.319140568383762,-0.9823248114962454,1
0,-0.44031528592635544,1,1,1.4915100509913568,1,2,0,2,0,0,2,0,0,2,0,1,-0.11628405691106519,0.7772211660633226,0
0,-0.44031528592635544,1,0,-0.915021468619082,1,0,2,1,1,1,1,1,1,1,0,3,-1.4905018694649346,-0.9271321647039271,0
1,-0.44031528592635544,1,0,0.5941593148654305,1,2,1,2,0,2,2,2,2,1,1,1,1.5291171738586404,1.3119741450841944,1
0,-0.44031528592635544,0,0,0.4310046355698075,1,2,0,0,2,2,2,2,2,1,0,1,0.6723106684527774,0.6023638245125199,0
1,-0.44031528592635544,0,0,-1.2821194970342338,1,0,2,1,1,1,1,1,1,0,0,2,-1.4755285518947352,-0.9991904529662485,1
